"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Denmark","DNK","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.836181640625","","","58.1618881225586","60.042179107666","66.2661011938972","64.8980589867608","67.8778238389654","","","75.277785193348","","84.2631683349609","82.2784805297852","","74.6938038217694","75.8241806030273","78.7898864746094","72.6581420898438","72.2302627563477","73.1235580444336","76.0023803710938","76.549072265625","76.8349990844727","77.749137878418","78.184440612793","76.1561593865924","79.2777328491211","77.0355227639042","79.3219375610352","77.7216621761722","77.638493070176","78.0609216351925","","",
"Dominican Republic","DOM","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","4.40000009536743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","22.8","24.5","25.7","27.3","26.5","28.7","30.8221206665039","29.7","32.3","30.8269691467285","31.7207794189453","32.6120910644531","33.4863510131836","34.1712112426758","34.8687400817871","37.4","37.6","39.7","41.3702812194824","41.9","42.8","43.8","44.5","49.4071197509766","",
"Algeria","DZA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","0.31725999712944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1528606414795","","25.4165191650391","","","13.9760103225708","","","","","","","","24.1083202362061","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","14.4241800308228","","","","","","","","15.436240196228","","","","","","","","35.9104804992676","","","","","","","","","","38.9600898906454","31.7","","31.9","","33","33.1","33.2486381530762","33.225700378418","34.035888671875","34.9176483154297","35.9011192321777","37.8762588500977","38.6495094299316","38.5256996154785","42.2561302185059","42.2995185852051","43.5343818664551","42.3","42.9","43.3669815063477","46.5856895446777","45.4","45.9","46.1535911560059","",
"Egypt, Arab Rep.","EGY","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.3802604675293","","39.1433353272559","40.3402716932126","43.5075794723397","44.0003470754328","44.9668456262027","44.0942644002008","44.2305609240231","47.3302106410428","47.5332383158435","47.4089584400473","49.7118492005103","","","52.9199600219727","54.3136582910509","55.6923702917355","","",
"Euro area","EMU","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","6.24202013015747","","","","","","","","","","","12.8337497711182","","","","","15.6999998092651","","","","","","20.0928572062081","21.2488758485705","22.8838433401855","24.4108271578811","26.6106333584497","27.7048214987223","28.2487849994654","29.6196497085855","31.2720631441855","32.7878903588269","34.5615733827732","35.5499083496337","37.2616500854492","40.3894195556641","41.4418296813965","42.3230590820312","42.8323707580566","43.3348388671875","44.2518196105957","45.265308380127","45.6011505126953","46.8978414601602","47.2372512817383","47.8630485534668","48.6490592956543","51.1859564334636","50.4169883728027","53.012303429667","53.2567481994629","55.3232507853649","54.7419193092956","55.9303998473828","55.6838432566667","",
"Estonia","EST","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.7837409973145","","","","","","","","","","78.6722634952165","71.4596633911133","","81.8472626472586","82.8214206534403","83.7242934831737","85.2033229882456","84.9207305908203","85.6972579956055","85.3210983276367","85.6841125488281","86.4620971679688","86.5545501708984","87.2545623779297","88.4385375976562","85.9455490112305","86.5550918579102","86.8937530517578","86.9619216918945","87.6303024291992","","85.7552032470703","84.7481689453125","86.4713100533557","86.6171537463114","","",
"Ethiopia","ETH","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.87406154138444","","","","","","4.84484068131152","","7.02418994903565","","","","8.83605003356934","","7.83306503980368","","","6.92962980270386","","","8.87446022033691","","11.8107725146255","9.91870021820068","","","",
"European Union","EUU","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.4489395135335","57.2062586869746","59.7954010691563","","","","","64.7408727989187","64.3962936401367","67.0293155369584","66.1979904174805","67.1308517456055","67.968391418457","68.7850875854492","69.6325378417969","70.4480590820312","71.2015533447266","71.953727722168","72.8120803833008","73.5687713623047","74.0170669555664","79.2824044314709","75.5235595703125","80.5879813171853","77.4507217407227","82.2440854646059","80.9304580688477","81.4098120073436","82.0747215050785","","",
"Fiji","FJI","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","7.2487998008728","","","","","","","","","","4.45641994476318","","","","","","","","","","25.5793495178223","","","","","","","","","","","39.3296203613281","","","","44.1805860780746","","","","","","44.5563583374023","","","","","","","","",
"France","FRA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9246501979169","49.2278427266213","50.3019477423181","50.358110427574","51.3779736026539","50.9656916023837","51.851770336174","53.1329912163311","54.0097701514293","54.8652810589949","55.9803302158916","55.6975784301758","56.5906105041504","54.1190123030074","59.4229507446289","60.3495597839355","60.4208717346191","61.8988800048828","62.7715682983398","63.7497215270996","66.3351593017578","68.5302200317383","69.4374313354492","69.6656265258789","70.0754928588867","71.153117074531","72.1873474121094","73.3635315888032","76.7527928388629","77.6175811257937","78.0396655209166","","",
"Faroe Islands","FRO","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.1697160544803","","","","","","","","","","","",
"Gabon","GAB","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6721725463867","86.4258270263672","86.0834426879883","87.7356567382812","74.0022735595703","74.7063903808594","","","77.1117324829102","","","79.9111328125","80.4642028808594","","","","",
"Georgia","GEO","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.6632766723633","","","","","","","","","","90.9254989624023","92.2256460791917","92.0671615600586","93.5209496140226","93.4507904052734","92.4962997436523","92.3965398062412","92.1729507446289","92.48141173712","92.5888211045913","92.8601684570312","92.5722427368164","93.5000762939453","",
"Ghana","GHA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","3.70000004768372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7231680858999","","","","","","12.3958664391576","","","","20.5639705657959","","","18.847842111156","","22.0841406835318","","15.5985603332519","","","","23.7084903717041","23.1625595092773","23.1643104553223","22.6140899658203","",
"Gibraltar","GIB","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.36974618740424","","","","","","","","","","","","6.74415016174316","","11.0605897903442","","7.38849020004272","","","","","","","",
"Gambia, The","GMB","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","1.13838994503021","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7418308258057","","","17.5778007507324","","20.2596893310547","","","24.8044300079346","","",
"Guinea-Bissau","GNB","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.93031809235181","6.05600523224202","","","14.1243696212769","","","",
"Equatorial Guinea","GNQ","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","21.2000007629394","","","","","","","","","29.3188254583394","30.7000007629394","30.6659373424713","34.2366027315726","35.1094567287634","36.3763592723203","36.6085073983987","37.0903130356692","39.5086520266269","41.281550328903","42.5047135841339","42.9300169170428","44.2262010712222","45.6992788572316","48.1460266757448","48.9836807250977","52.9032592773438","52.171630859375","52.6665382385254","52.3791356375708","53.662281036377","54.7030526654889","55.6021568733287","56.8320402190321","56.2749290466309","57.9250907897949","54.6379585266113","59.9743137105094","60.8410897947138","63.7433566329741","65.2687072753906","67.1153373107718","68.6307355962189","68.8763094608987","70.1223130158752","",
"Grenada","GRD","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.1853456988204","48.2177413427868","50.6675103301462","52.2878445991468","","53.6190456634767","","",
"Greenland","GRL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","6.19999980926514","","","","","","","","","","","","","","","","","","","12.7","","13.2824802398682","11.0400733725271","","","10.5857400894165","","","","12.7658701289654","","17.6471290588379","19.3541507720947","26.5997295379639","15.106499671936","15.9259261093928","15.6912419887547","","24.0180892944336","","16.7707811838188","18.0763397216797","33.1","17.9367008209229","",
"Guam","GUM","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8294240629096","35.2261009216309","","","","","","",
"High income","HIC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","16.3642902374268","","","","","19.2999992370606","","","","","24.4849300384521","","","","","","","","","","36.162540435791","","","","","43.079719543457","","","","","","","","","","54.1144485473633","","55.2869300842285","55.9717102050781","57.0574493408203","59.1782684326172","59.9901290164892","60.629555588523","61.2203788757324","62.1582908630371","62.7083195479809","63.267520904541","63.8737555059777","63.9573402404785","64.8349991887004","64.8975275400859","65.0502777099609","65.7594038385819","66.3396742462141","",
"Honduras","HND","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","4.8617901802063","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8","","","15.9","16.3","15.8163289365374","16.1087398529053","16.9878047887042","17.7","19","19.2220497131348","18.5937309265137","20.5","23.014440536499","22.9173793792725","24.6881809234619","23.0465093392364","23.0666198730469","26.1","","","15.7777782135157","21.6458797454834","22.2483692169189","",
"Heavily indebted poor countries (HIPC)","HPC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.601978302002","59.42094184218","59.1926622090778","60.1638253315847","60.8355118436337","62.2649365189661","65.222177794672","66.2865892220749","67.4012668138715","67.9429093406412","70.7059707641602","71.4543554801919","72.7378831925185","73.2367342524235","73.9317184374003","73.7981942734265","74.7702240518096","75.9294495069669","76.7432110062647","77.8751961615857","79.2693838869089","80.2918126045041","81.3520408036277","","",
"Haiti","HTI","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","2.26097011566162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.85132002830505","","","","","","","","","11.7493331049769","","","","","11.8015699386597","","","","","","","","",
"Hungary","HUN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","15.8892498016357","","","","","","","","","","30.5658798217773","","","","","","","","","","40.8641014099121","","","","","","","","60.9295199915077","","","55.0740013122559","","","68.5299549439554","63.5524215698242","71.1935433890503","72.4084913359163","73.2024025180816","74.5380096435547","75.6911087036133","76.6575622558594","77.6319808959961","78.487419128418","74.1223602294922","75.0991821289062","76.0597763061523","77.2879816467953","78.5578395041174","79.0355701722967","80.0114974975586","81.5076989037062","79.8080673217773","83.8787312589267","","",
"IBRD only","IBD","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","5.75834989547729","","","","","","","","","","11.2941625615267","12.4113087457218","12.8412041790234","13.8261534544062","15.1310760647725","","18.1583229750119","18.8248957881397","19.8637149380185","20.7943911483877","21.3958118325454","20.1508657510649","20.9041190123793","20.8980608801907","20.8877204743369","22.2908919089606","26.4083099365234","26.007869720459","26.2005100250244","27.8447093963623","28.0485247975574","28.9348602294922","29.5142825432068","30.4177818759345","31.0928401947021","32.262020111084","33.7317504882812","33.7715682983398","34.6013603210449","36.9919811506555","38.1022605895996","39.5576649933508","39.5653046324461","39.1046221610504","","",
"IDA only","IDX","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.63572178656048","","","","","","9.76947738527724","","","","","11.8794781412257","","","","","","26.8885498046875","","","","","","","32.3433494567871","","31.7094497680664","","31.6138706207275","41.3380012512207","","",
"Not classified","INX","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.6716918945312","37.1233961741897","39.0673094798072","39.7388798026094","41.7083753140767","44.3580975828086","43.7158849409171","","","","","","54.9644147202228","56.3179173029456","","66.2151718139648","66.4641189575195","62.9029172946846","64.1364022947619","66.5854721069336","66.3703002929688","67.7619437749107","69.4219421933157","73.1518320316997","73.4491260847135","73.6150838402534","70.7767715454102","75.2761545483232","75.9404571887024","77.577917817579","79.6562273497351","80.3261086296084","82.9957893963692","","",
"Iran, Islamic Rep.","IRN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.3536605834961","","39.1346702575684","","42.4855918884277","","44.2371215820312","46.3118515014648","46.9528312683105","","48.3857688903809","","","43.5208768726151","43.6943716257169","44.3300410403442","44.9426910756407","45.6780998222298","","",
"Iraq","IRQ","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1656568198507","","","","","","29.7240600585938","","","","","23.3806190490723","","","22.9285941572865","","","","",
"Iceland","ISL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.1742513430811","52.969465710036","53.6950559567751","56.3224374982045","57.6748004126848","57.2231597681077","60.7412605285645","","61.215638185032","61.6587814346148","63.2554556935402","63.7499895581134","67.8225456017772","68.8011019986055","69.7764683538542","71.1443688989934","72.3824231405193","76.0004157666148","74.9651123648725","75.6547422497294","73.8671493530273","74.1449813842773","79.7339835426261","79.1714880156996","80.1642544387572","","",
"Israel","ISR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.7461585998535","","","76.7632522583008","","77.3414306640625","77.5900268554688","78.5398788452148","80.2942428588867","80.6550827026367","81.2331619262695","81.4417495727539","83.4110342871499","83.5603956598591","83.4947652258031","84.160980699956","85.1860986605197","85.1933431691201","81.4641723632812","85.2285604384473","","",
"Italy","ITA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","15.3000001907349","","","","","","","","","","","27.7028414791568","27.571764737149","29.4426758057367","30.6560823168706","31.8310086440343","33.3357524284392","36.3299776791527","37.8789184034668","39.3976534037715","35.4443511962891","36.591332952981","38.7708842111695","39.6440979473887","40.4973793029785","41.4056587219238","43.0896492004395","43.9995613098145","44.7269515991211","45.5006904602051","46.1607398986816","47.2840003967285","47.9796392254295","48.6404800415039","49.1525802612305","50.110688132462","51.0024600542183","52.001371763722","52.6440248259532","52.4560317993164","52.4379031321488","52.7956326851944","55.2703601822563","","",
"Jamaica","JAM","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.1393673456921","49.6442362490526","50.5329003781205","54.7658392927122","55.7065467839813","55.3835526277341","56.6007359598254","","58.9187738782629","59.9722940113587","61.1470448981011","62.6419679446274","","63.8942757453239","56.3655204772949","","","",
"Jordan","JOR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.0493812561035","","41.3547096252441","","","","","","","48.2837409973145","43.7317199707031","41.9079741685744","50.2436408996582","42.3314729836131","42.4711233896905","42.5563812255859","","",
"Japan","JPN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","38.5797691345215","","","","","","","","","","54.0120010375977","","","","","","","","","","65.6371002197266","","","","","","","","","","","","","","","","","","","","80.3393630981445","","","","","","","","","","85.1767120361328","","","","","",
"Kazakhstan","KAZ","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.5183181762695","","","","","","","","96.3082275390625","","85.2337417602539","","","","","","","","","97.399787902832","94.3147125244141","","","","","","",
"Kenya","KEN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.8201760901649","","","","","","23.1419269023706","","","","27.0562896728516","22.0286102294922","","","","","","","","","34.5131301879883","29.3751792907715","36.5923385620117","36.5730895996094","","39.2403411865234","",
"Kyrgyz Republic","KGZ","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.9730377197266","","","","","","","","","","88.3701934814453","","","","","","","","","","","","","","","","",
"Cambodia","KHM","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7210850579491","","","5.91235625969463","6.59695176052096","","","","","","6.42405986785889","","6.26351976394653","","","","","10.0712900161743","9.29681015014648","","12.1864056881054","","9.41808986663818","9.60516360406116","11.5267601013184","","10.4465105139796","","",
"Kiribati","KIR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.21125984191895","","","","","13.9411522361685","13.7559499740601","",
"St. Kitts and Nevis","KNA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","15.6603498458862","","","","","","","","","","27.6175193786621","","","","","56.9637718200684","","","","","48.4000015258789","","","","","56.4612083435059","","","","","63.714599609375","64.6713995862192","65.6396512686268","67.0009499535693","67.9920073115219","69.2535018920898","70.1374077712117","71.185872868019","71.842349671389","66.0361862182617","72.7248001098633","73.3761603967575","74.0698271328845","74.8261566150981","75.9209590034861","76.4498977661133","77.3171786972979","77.6303782354792","77.9471091670413","78.4517571356137","78.8234253406257","79.3377764616616","79.7711683014088","80.8621974386382","81.467907393989","",
